is_BYB	 link
True	https://lakecity.craigslist.org/zip/d/lake-city-blue-nose-pit-bull-for-good/7663576269.html
True	https://lakecity.craigslist.org/zip/d/lake-city-blue-nose-pit-bull-for-good/7663576269.html
True	https://fayetteville.craigslist.org/for/d/cumberland-pit-bull-puppies/7662558889.html
True	https://fayetteville.craigslist.org/for/d/cumberland-pit-bull-puppies/7662558889.html
False	https://macon.craigslist.org/for/d/jeffersonville-pit-bull-bully-pups/7662210686.html
False	https://macon.craigslist.org/for/d/jeffersonville-pit-bull-bully-pups/7662210686.html
True	https://athensga.craigslist.org/grd/d/bethlehem-pit-bull-puppies/7653332012.html
True	https://athensga.craigslist.org/grd/d/bethlehem-pit-bull-puppies/7653332012.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-red-nose-pit-bull/7660782713.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-red-nose-pit-bull/7660782713.html
False	https://charlotte.craigslist.org/mat/d/charlotte-pit-bulls/7659442045.html
False	https://charlotte.craigslist.org/mat/d/charlotte-pit-bulls/7659442045.html
False	https://charlotte.craigslist.org/for/d/gastonia-lilly-american-pit-bull-terrier/7659347320.html
False	https://charlotte.craigslist.org/for/d/gastonia-lilly-american-pit-bull-terrier/7659347320.html
True	https://charlotte.craigslist.org/for/d/gastonia-angel-american-pit-bull-terrier/7659346658.html
True	https://charlotte.craigslist.org/for/d/gastonia-angel-american-pit-bull-terrier/7659346658.html
True	https://charlotte.craigslist.org/for/d/gastonia-sylvi-american-pit-bull-terrier/7659346298.html
True	https://charlotte.craigslist.org/for/d/gastonia-sylvi-american-pit-bull-terrier/7659346298.html
True	https://charlotte.craigslist.org/for/d/gastonia-tiny-amercan-pit-bull-terrier/7659347486.html
True	https://charlotte.craigslist.org/for/d/gastonia-tiny-amercan-pit-bull-terrier/7659347486.html
True	https://charlotte.craigslist.org/for/d/gastonia-fiesty-american-pit-bull/7659346991.html
True	https://charlotte.craigslist.org/for/d/gastonia-fiesty-american-pit-bull/7659346991.html
True	https://charlotte.craigslist.org/for/d/gastonia-socks-american-pit-bull-terrier/7659347167.html
True	https://charlotte.craigslist.org/for/d/gastonia-socks-american-pit-bull-terrier/7659347167.html
True	https://atlanta.craigslist.org/nat/for/d/gainesville-pit-bulls/7658731809.html
True	https://atlanta.craigslist.org/nat/for/d/gainesville-pit-bulls/7658731809.html
True	https://atlanta.craigslist.org/eat/wan/d/stone-mountain-pit-bull-for-sale/7658255940.html
True	https://atlanta.craigslist.org/eat/wan/d/stone-mountain-pit-bull-for-sale/7658255940.html
True	https://myrtlebeach.craigslist.org/grd/d/loris-australian-pit-bull-mix/7657939253.html
True	https://myrtlebeach.craigslist.org/grd/d/loris-australian-pit-bull-mix/7657939253.html
True	https://charlotte.craigslist.org/grd/d/york-english-bulldog-pit-bull-mix-puppy/7657012807.html
True	https://charlotte.craigslist.org/grd/d/york-english-bulldog-pit-bull-mix-puppy/7657012807.html
True	https://greenville.craigslist.org/for/d/greer-pit-bull-puppies/7656967023.html
True	https://greenville.craigslist.org/for/d/greer-pit-bull-puppies/7656967023.html
False	https://greenville.craigslist.org/spo/d/townville-pit-bull-puppies/7650082470.html
False	https://greenville.craigslist.org/spo/d/townville-pit-bull-puppies/7650082470.html
True	https://dothan.craigslist.org/for/d/dothan-red-and-blue-nose-pit-bull-mix/7656740335.html
False	https://dothan.craigslist.org/for/d/dothan-red-and-blue-nose-pit-bull-mix/7656740335.html
False	https://atlanta.craigslist.org/atl/for/d/lawrenceville-pitbull/7664625522.html
True	https://atlanta.craigslist.org/atl/for/d/lawrenceville-pitbull/7664625522.html
True	https://columbia.craigslist.org/for/d/swansea-german-shepard-an-pitbull-mix/7664570532.html
True	https://columbia.craigslist.org/for/d/swansea-german-shepard-an-pitbull-mix/7664570532.html
True	https://ocala.craigslist.org/for/d/dunnellon-month-pitbull-cage/7660893586.html
False	https://ocala.craigslist.org/for/d/dunnellon-month-pitbull-cage/7660893586.html
False	https://atlanta.craigslist.org/nat/grd/d/lula-american-bullies/7664532105.html
False	https://atlanta.craigslist.org/nat/grd/d/lula-american-bullies/7664532105.html
False	https://daytona.craigslist.org/for/d/daytona-beach-pitbull-puppies-for-sale/7664493168.html
True	https://daytona.craigslist.org/for/d/daytona-beach-pitbull-puppies-for-sale/7664493168.html
True	https://jacksonville.craigslist.org/for/d/jacksonville-pitbull-puppies/7664474748.html
True	https://jacksonville.craigslist.org/for/d/jacksonville-pitbull-puppies/7664474748.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-pit-bull/7656425900.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-pit-bull/7656425900.html
True	https://atlanta.craigslist.org/nat/for/d/grayson-pitbull-puppy/7664308764.html
False	https://atlanta.craigslist.org/nat/for/d/grayson-pitbull-puppy/7664308764.html
False	https://atlanta.craigslist.org/sat/grd/d/hampton-bullies/7664277418.html
True	https://atlanta.craigslist.org/sat/grd/d/hampton-bullies/7664277418.html
True	https://winstonsalem.craigslist.org/for/d/charlotte-blue-pitbull/7664269187.html
True	https://winstonsalem.craigslist.org/for/d/charlotte-blue-pitbull/7664269187.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-pitbull/7664199083.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-pitbull/7664199083.html
True	https://atlanta.craigslist.org/wat/for/d/atlanta-full-breed-pitbull-bully-daisy/7664179184.html
True	https://atlanta.craigslist.org/wat/for/d/atlanta-full-breed-pitbull-bully-daisy/7664179184.html
True	https://lexington.craigslist.org/for/d/lexington-male-pitbull-terriers-for-sale/7664050838.html
False	https://lexington.craigslist.org/for/d/lexington-male-pitbull-terriers-for-sale/7664050838.html
False	https://atlanta.craigslist.org/wat/for/d/hiram-american-bully-pitbull-taking/7663985766.html
True	https://atlanta.craigslist.org/wat/for/d/hiram-american-bully-pitbull-taking/7663985766.html
True	https://myrtlebeach.craigslist.org/for/d/conway-male-dog-needs-to-be-rehomed/7663864483.html
True	https://myrtlebeach.craigslist.org/for/d/conway-male-dog-needs-to-be-rehomed/7663864483.html
True	https://jacksonville.craigslist.org/grd/d/jacksonville-two-pretty-bullies/7663787418.html
False	https://jacksonville.craigslist.org/grd/d/jacksonville-two-pretty-bullies/7663787418.html
False	https://atlanta.craigslist.org/sat/for/d/jonesboro-pitbull-puppies/7663584692.html
True	https://atlanta.craigslist.org/sat/for/d/jonesboro-pitbull-puppies/7663584692.html
True	https://atlanta.craigslist.org/wat/wan/d/franklin-pitbull-puppies/7663576436.html
False	https://atlanta.craigslist.org/wat/wan/d/franklin-pitbull-puppies/7663576436.html
False	https://columbia.craigslist.org/grd/d/pelion-pit-bulls/7655939038.html
True	https://columbia.craigslist.org/grd/d/pelion-pit-bulls/7655939038.html
False	https://asheville.craigslist.org/grd/d/newland-blue-pit-bull/7655914426.html
False	https://asheville.craigslist.org/grd/d/newland-blue-pit-bull/7655914426.html
False	https://charlotte.craigslist.org/for/d/charlotte-two-american-staffordshire/7655734346.html
False	https://charlotte.craigslist.org/for/d/charlotte-two-american-staffordshire/7655734346.html
False	https://atlanta.craigslist.org/eat/for/d/porterdale-exotic-micro-bullies/7663252795.html
False	https://atlanta.craigslist.org/eat/for/d/porterdale-exotic-micro-bullies/7663252795.html
True	https://atlanta.craigslist.org/atl/for/d/ocala-pocket-bullies/7663204181.html
False	https://atlanta.craigslist.org/atl/for/d/ocala-pocket-bullies/7663204181.html
True	https://atlanta.craigslist.org/atl/for/d/rex-dog-for-sale-bella/7655773273.html
False	https://atlanta.craigslist.org/atl/for/d/rex-dog-for-sale-bella/7655773273.html
False	https://charlotte.craigslist.org/grd/d/concord-pitbull-husky-mix-female-dog/7663206353.html
False	https://charlotte.craigslist.org/grd/d/concord-pitbull-husky-mix-female-dog/7663206353.html
False	https://ocala.craigslist.org/for/d/ocala-pocket-bullies/7663202540.html
True	https://ocala.craigslist.org/for/d/ocala-pocket-bullies/7663202540.html
False	https://ocala.craigslist.org/for/d/ocala-pocket-bullies-for-sale/7663186673.html
False	https://ocala.craigslist.org/for/d/ocala-pocket-bullies-for-sale/7663186673.html
False	https://atlanta.craigslist.org/atl/for/d/atlanta-exotic-bullies-for-sale/7663160475.html
False	https://atlanta.craigslist.org/atl/for/d/atlanta-exotic-bullies-for-sale/7663160475.html
False	https://winstonsalem.craigslist.org/for/d/mocksville-pitbull-puppie/7663153091.html
False	https://winstonsalem.craigslist.org/for/d/mocksville-pitbull-puppie/7663153091.html
False	https://gainesville.craigslist.org/grd/d/interlachen-pitbull-american-bulldog/7663150289.html
False	https://gainesville.craigslist.org/grd/d/interlachen-pitbull-american-bulldog/7663150289.html
False	https://atlanta.craigslist.org/atl/for/d/covington-bullies/7663121407.html
False	https://atlanta.craigslist.org/atl/for/d/covington-bullies/7663121407.html
True	https://atlanta.craigslist.org/atl/wan/d/atlanta-bullies-clean-exotic-bullies/7663121152.html
False	https://atlanta.craigslist.org/atl/wan/d/atlanta-bullies-clean-exotic-bullies/7663121152.html
False	https://charlotte.craigslist.org/for/d/charlotte-xl-pitbull-puppies/7663111358.html
False	https://charlotte.craigslist.org/for/d/charlotte-xl-pitbull-puppies/7663111358.html
False	https://augusta.craigslist.org/grd/d/girard-abkc-american-bullies/7663098059.html
False	https://augusta.craigslist.org/grd/d/girard-abkc-american-bullies/7663098059.html
True	https://columbia.craigslist.org/grd/d/swansea-german-shepard-an-pitbull-mix/7663063857.html
True	https://columbia.craigslist.org/grd/d/swansea-german-shepard-an-pitbull-mix/7663063857.html
False	https://statesboro.craigslist.org/pet/d/statesboro-full-blooded-blue-nose/7656910932.html
True	https://statesboro.craigslist.org/pet/d/lyons-rehoming-pitbull-puppy/7654489051.html
False	https://charlotte.craigslist.org/pet/d/statesville-pitbull-pit-bull-bully/7663168460.html
False	https://charleston.craigslist.org/pet/d/summerville-ukc-american-bully-pit-bull/7664580497.html
False	https://greenville.craigslist.org/pet/d/anderson-pit-bull-puppies-razors-edge/7664446744.html
False	https://albanyga.craigslist.org/pet/d/leesburg-pit-bull-mix-zoey/7664409327.html
False	https://knoxville.craigslist.org/pet/d/townsend-year-old-pit-bull/7664367795.html
False	https://athensga.craigslist.org/pet/d/commerce-pit-bull-puppy/7664322235.html
True	https://daytona.craigslist.org/pet/d/daytona-beach-rehoming-beautiful-white/7664247931.html
True	https://atlanta.craigslist.org/sat/pet/d/hampton-bully-pit-bull/7659421725.html
False	https://columbia.craigslist.org/pet/d/lexington-lab-and-pitt-bull-pups/7663815919.html
False	https://charlotte.craigslist.org/pet/d/charlotte-rehoming-pit-bull-puppies/7663510344.html
True	https://atlanta.craigslist.org/atl/pet/d/atlanta-free-year-pit-bull/7661963170.html
True	https://atlanta.craigslist.org/nat/pet/d/acworth-full-blooded-pit-bull/7661907970.html
True	https://charleston.craigslist.org/pet/d/ladson-rehoming-xl-pit-bull-puppies/7661631646.html
True	https://knoxville.craigslist.org/pet/d/townsend-year-old-pit-bull/7660969503.html
True	https://columbusga.craigslist.org/pet/d/fort-benning-all-white-pit-bull-puppy/7660693950.html
False	https://atlanta.craigslist.org/sat/pet/d/riverdale-pit-bull-pup/7659605618.html
False	https://charlotte.craigslist.org/pet/d/charlotte-xl-pit-bulls-for-rehoming/7658866592.html
False	https://charlotte.craigslist.org/pet/d/charlotte-xl-pit-bull-puppies/7658144594.html
False	https://greenville.craigslist.org/pet/d/greer-xl-pit-bull-pup-female/7657911648.html
False	https://greenville.craigslist.org/pet/d/greenville-pit-bull-mix/7657789681.html
False	https://winstonsalem.craigslist.org/pet/d/lexington-yr-old-pit-bull-needs-good/7657696863.html
True	https://hickory.craigslist.org/pet/d/rhodhiss-18-week-old-pit-bull/7657299794.html
True	https://fayetteville.craigslist.org/pet/d/fayetteville-pitt-bull-pups/7657003252.html
False	https://hickory.craigslist.org/pet/d/newton-rough-collie-pit-bull-mix-pups/7649597154.html
False	https://macon.craigslist.org/pet/d/warner-robins-german-shepherd-and-blue/7656889900.html
False	https://jacksonville.craigslist.org/pet/d/jacksonville-american-bullies-puppies/7664627042.html
True	https://fayetteville.craigslist.org/pet/d/lumberton-american-bullies/7664596906.html
False	https://fayetteville.craigslist.org/pet/d/raeford-pitbull/7664605677.html
True	https://athensga.craigslist.org/pet/d/athens-fawn-bully-pitbull-pups/7664596914.html
False	https://florencesc.craigslist.org/pet/d/florence-pitbull-puppies-for-sale/7664544929.html
True	https://atlanta.craigslist.org/nat/pet/d/buford-pitbull-puppy/7664505877.html
True	https://orlando.craigslist.org/pet/d/deltona-rehoming-staffy-pitbull-puppy/7663213645.html
False	https://atlanta.craigslist.org/nat/pet/d/flowery-branch-blue-pitbull/7662774882.html
False	https://ocala.craigslist.org/pet/d/dunnellon-rough-collie-pitbull-mix/7664385373.html
True	https://jacksonville.craigslist.org/pet/d/jacksonville-pitbull-pup/7662895863.html
True	https://jacksonville.craigslist.org/pet/d/jacksonville-rednose-pitbull-pup/7661606676.html
False	https://savannah.craigslist.org/pet/d/sylvania-pitbull-puppy-girl/7663426569.html
False	https://fayetteville.craigslist.org/pet/d/fayetteville-t-d-dog-xl-pittbull-100/7664357998.html
True	https://columbia.craigslist.org/pet/d/columbia-blue-nose-pitbulls-puppies/7660970994.html
True	https://atlanta.craigslist.org/wat/pet/d/powder-springs-red-nose-chocolate/7664271099.html
True	https://atlanta.craigslist.org/atl/pet/d/decatur-young-adult-american-bullies/7664235940.html
True	https://greenville.craigslist.org/pet/d/spartanburg-pitbull-amstaff-puppy/7660156853.html
True	https://atlanta.craigslist.org/eat/pet/d/winder-pittbull/7664196907.html
True	https://hickory.craigslist.org/pet/d/forest-city-female-pitbull/7664183303.html
True	https://asheville.craigslist.org/pet/d/forest-city-female-pitbull/7664182623.html
False	https://charlotte.craigslist.org/pet/d/forest-city-female-pitbull/7664181572.html
False	https://greenville.craigslist.org/pet/d/forest-city-female-pitbull/7661977889.html
True	https://atlanta.craigslist.org/nat/pet/d/marietta-month-old-pitbull-mutt-needs/7664134029.html
True	https://savannah.craigslist.org/pet/d/savannah-full-blooded-rednose-pitbull/7658119295.html
False	https://athensga.craigslist.org/pet/d/athens-great-pyrenees-pitbull-puppies/7662767486.html
False	https://greensboro.craigslist.org/pet/d/asheboro-rehoming-blue-pitbull/7664087463.html
True	https://atlanta.craigslist.org/nat/pet/d/smyrna-cute-blue-nose-pitbulls/7664086934.html
True	https://orlando.craigslist.org/pet/d/dunnellon-pitbull-puppies/7664082590.html
False	https://charleston.craigslist.org/pet/d/summerville-pitbull/7664055282.html
False	https://atlanta.craigslist.org/nat/pet/d/norcross-american-pitbull-terrier/7664038340.html
True	https://atlanta.craigslist.org/eat/pet/d/auburn-month-old-female-pit-bull-200/7656154128.html
True	https://greenville.craigslist.org/pet/d/union-pitbull-mastiff-puppies/7663924553.html
True	https://greenville.craigslist.org/pet/d/drayton-pitbull-mix-adoption/7659950806.html
True	https://columbia.craigslist.org/pet/d/columbia-pitbull-mix-adoption/7655710937.html
True	https://columbia.craigslist.org/pas/d/orangeburg-pit-bulls-for-sale/7661930954.html
True	https://atlanta.craigslist.org/atl/pas/d/lithonia-red-rednose-american-pit-bull/7661679206.html
True	https://atlanta.craigslist.org/atl/pas/d/rex-american-bullies-trained-and-ready/7660132755.html
True	https://charlotte.craigslist.org/pas/d/charlotte-dog-walker-sitter-southpark/7655149204.html
False	https://valdosta.craigslist.org/for/d/douglas-xl-bully-puppies/7651281715.html
False	https://valdosta.craigslist.org/for/d/douglas-xl-bully-puppies/7651281715.html
True	https://dothan.craigslist.org/for/d/slocomb-pit-bull-puppies/7664487360.html
True	https://dothan.craigslist.org/for/d/slocomb-pit-bull-puppies/7664487360.html
False	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7664373418.html
False	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7664373418.html
True	https://lakeland.craigslist.org/hsh/d/fort-meade-new-holly-hill-happy-blue/7664262396.html
